Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Type
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,6.0,Dimitrios Papadopoulos,https://openalex.org/A2136850063,"Hong Kong University of Science and Technology, Kowloon, HK",education
2018,10.1109/TVCG.2018.2864814,BitExTract: Interactive Visualization for Extracting Bitcoin Exchange Intelligence,7.0,7.0,Siyuan Liu,https://openalex.org/A2151890734,"Pennsylvania State University, University Park, PA, US",education
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,1.0,Ke Xu,https://openalex.org/A2751823292,"Hong Kong University of Science and Technology, Kowloon, HK",education
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,2.0,Meng Xia,https://openalex.org/A2937132099,"Hong Kong University of Science and Technology, Kowloon, HK",education
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,3.0,Xing Mu,https://openalex.org/A2904329110,"Hong Kong University of Science and Technology, Kowloon, HK",education
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,4.0,Yun Wang,https://openalex.org/A2480902628,"Hong Kong University of Science and Technology, Kowloon, HK",education
2018,10.1109/TVCG.2018.2864825,EnsembleLens: Ensemble-based Visual Exploration of Anomaly Detection Algorithms with Multidimensional Data,5.0,5.0,Nan Cao,https://openalex.org/A2101761023,"iDV Lab, Tongji University",education
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,1.0,Gromit Yeuk-Yin Chan,https://openalex.org/A2892833245,"New York University, New York, NY, US",education
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,2.0,Panpan Xu,https://openalex.org/A2126531132,"Bosch Research North America, Sunnyvale",company
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,3.0,Zeng Dai,https://openalex.org/A2222139510,"Bosch Research North America, Sunnyvale",company
2018,10.1109/TVCG.2018.2864826,VIBR: Visualizing Bipartite Relations at Scale with the Minimum Description Length Principle,4.0,4.0,Liu Ren,https://openalex.org/A2648631274,"Bosch Research North America, Sunnyvale",company
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,1.0,Shunan Guo,https://openalex.org/A2752677350,East China Normal University,education
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,2.0,Zhuochen Jin,https://openalex.org/A2900285327,"iDVX lab, Tongji University",education
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,3.0,David Gotz,https://openalex.org/A2149494377,"University of North Carolina, Chapel Hill",education
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,4.0,Fan Du,https://openalex.org/A2105952798,University of Maryland,education
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,5.0,Hongyuan Zha,https://openalex.org/A2099091510,East China Normal University,education
2018,10.1109/TVCG.2018.2864885,Visual Progression Analysis of Event Sequence Data,6.0,6.0,Nan Cao,https://openalex.org/A2101761023,"iDVX lab, Tongji University",education
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,1.0,Nicole Sultanum,https://openalex.org/A2323994416,Hospital for Sick Children,healthcare
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,2.0,Devin Singh,https://openalex.org/A3184559466,Hospital for Sick Children,healthcare
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,3.0,Michael Brudno,https://openalex.org/A2171641758,"University of Toronto, Toronto, ON, CA",education
2018,10.1109/TVCG.2018.2864905,Doccurate: A Curation-Based Approach for Clinical Text Visualization,4.0,4.0,Fanny Chevalier,https://openalex.org/A2123408939,"University of Toronto, Toronto, ON, CA",education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,1.0,Xumeng Wang,https://openalex.org/A2228508638,Zhejiang University,education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,2.0,Wei Chen,https://openalex.org/A2998626336,Zhejiang University,education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,3.0,Jia-Kai Chou,https://openalex.org/A2913463768,"University of California, Davis",education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,4.0,Chris Bryan,https://openalex.org/A2486742430,"University of California, Davis",education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,5.0,Huihua Guan,https://openalex.org/A2546818472,"Zhejiang University, Alibaba Group",education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,6.0,Wenlong Chen,https://openalex.org/A2751647618,Zhejiang University,education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,7.0,Rusheng Pan,https://openalex.org/A2888212431,Zhejiang University,education
2018,10.1109/TVCG.2018.2865021,GraphProtector: A Visual Interface for Employing and Assessing Multiple Privacy Preserving Graph Algorithms,8.0,8.0,Kwan-Liu Ma,https://openalex.org/A2122423217,"University of California, Davis",education
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,1.0,Marco Angelini,https://openalex.org/A2108803079,University of Rome “La Sapienza”,education
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,2.0,Graziano Blasilli,https://openalex.org/A2804128545,University of Rome “La Sapienza”,education
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,3.0,Tiziana Catarci,https://openalex.org/A309598184,University of Rome “La Sapienza”,education
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,4.0,Simone Lenti,https://openalex.org/A2762584539,University of Rome “La Sapienza”,education
2018,10.1109/TVCG.2018.2865028,Vulnus: Visual Vulnerability Analysis for Network Security,5.0,5.0,Giuseppe Santucci,https://openalex.org/A1245592906,University of Rome “La Sapienza”,education
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,1.0,John R. Goodall,https://openalex.org/A2312044665,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,2.0,Eric D. Ragan,https://openalex.org/A287829391,"University of Florida, Gainesville, FL, US",education
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,3.0,Chad A. Steed,https://openalex.org/A2065369832,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,4.0,Joel W. Reed,https://openalex.org/A2135320961,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,5.0,G. David Richardson,https://openalex.org/A2894275251,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,6.0,Kelly M.T. Huffer,https://openalex.org/A2226113645,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,7.0,Robert A. Bridges,https://openalex.org/A2135385045,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865029,Situ: Identifying and Explaining Suspicious Behavior in Networks,8.0,8.0,Jason A. Laska,https://openalex.org/A1969976307,"Oak Ridge National Laboratory, Oak Ridge, TN, US",facility
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,1.0,Michelle Dowling,https://openalex.org/A2762258652,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,2.0,John Wenskovitch,https://openalex.org/A2787520918,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,3.0,J.T. Fry,https://openalex.org/A2606892387,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,4.0,Scotland Leman,https://openalex.org/A2048268422,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,5.0,Leanna House,https://openalex.org/A2131421683,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/TVCG.2018.2865047,"SIRIUS: Dual, Symmetric, Interactive Dimension Reductions",6.0,6.0,Chris North,https://openalex.org/A2157611257,"Virginia Polytechnic Institute and State University, Blacksburg, VA, US",education
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,1.0,Quan Li,https://openalex.org/A2435562399,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong",education
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,2.0,Kristanto Sean Njotoprawiro,https://openalex.org/A2888816379,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong",education
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,3.0,Hammad Haleem,https://openalex.org/A2095688336,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong",education
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,4.0,Qiaoan Chen,https://openalex.org/A2888972706,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",company
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,5.0,Chris Yi,https://openalex.org/A2889392510,"WeChat, Tencent Technology (Shenzhen) Co., Ltd., Shenzhen, China",company
2018,10.1109/VAST.2018.8802454,EmbeddingVis: A Visual Analytics Approach to Comparative Network Embedding Inspection,6.0,6.0,Xiaojuan Ma,https://openalex.org/A2171908633,"Department of Computer Science and Engineering, The Hong Kong University of Science and Technology, Hong Kong",education
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,1.0,Mengchen Liu,,"School of Software, Tsinghua University",education
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,2.0,Shixia Liu,,"School of Software, Tsinghua University",education
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,3.0,Hang Su,,"Dept.of Comp.Sci.Tech., Tsinghua University",education
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,4.0,Kelei Cao,,"School of Software, Tsinghua University",education
2018,10.1109/VAST.2018.8802509,Analyzing the Noise Robustness of Deep Neural Networks,5.0,5.0,Jun Zhu,,"Dept.of Comp.Sci.Tech., Tsinghua University",education
1990,10.1109/VISUAL.1990.146364,Displaying voxel-based objects according to their qualitative shape synthesis,1.0,1.0,Y. Yacoob,https://openalex.org/A242199621,"Department of Computer Sciences, University of Maryland, College Park, MD, USA",education
1990,10.1109/VISUAL.1990.146403,Visualization of free form volumes,1.0,1.0,D. Lasser,https://openalex.org/A2651418885,"Fachbereich Informatik, Universität Kaiserslautern",education
1991,10.1109/VISUAL.1991.175791,Gray scale diagrams as business charts,1.0,1.0,W.R. Feeney,https://openalex.org/A3161922967,"Infomation and Decision Systems Department, San Diego State University, San Diego, CA, USA",education
1992,10.1109/VISUAL.1992.235177,The microscopist's workstation,3.0,1.0,P.J. Mercurio,https://openalex.org/A392808315,"San Diego Supercomputer Center, San Diego, CA, USA",facility
1992,10.1109/VISUAL.1992.235177,The microscopist's workstation,3.0,2.0,T.T. Elvins,https://openalex.org/A377309910,"San Diego Supercomputer Center, San Diego, CA, USA",facility
1992,10.1109/VISUAL.1992.235177,The microscopist's workstation,3.0,3.0,S.J. Young,https://openalex.org/A2179011326,"SDMIR and Department of Psychiatry, University of California, La Jolla, USA",education
1992,10.1109/VISUAL.1992.235181,Visualizing the Universe,4.0,1.0,M.J. Geller,https://openalex.org/A4258527155,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",education
1992,10.1109/VISUAL.1992.235181,Visualizing the Universe,4.0,2.0,E.E. Falco,https://openalex.org/A4258527156,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",education
1992,10.1109/VISUAL.1992.235181,Visualizing the Universe,4.0,3.0,D.G. Fabricant,https://openalex.org/A4258527157,"Harvard-Smithsonian Center of Astrophysics, Cambridge, MA, USA",education
1992,10.1109/VISUAL.1992.235181,Visualizing the Universe,4.0,4.0,B. Estus,https://openalex.org/A4258527158,"Heliotrope Studios Limited, Cambridge, MA, USA",company
1992,10.1109/VISUAL.1992.235195,Network video device control,2.0,1.0,D.R. Nadeau,https://openalex.org/A4268454663,"Advanced Scientific Visualization Laboratory, San Diego Supercomputer Center, San Diego, CA, USA",facility
1992,10.1109/VISUAL.1992.235195,Network video device control,2.0,2.0,M.J. Bailey,https://openalex.org/A4268454664,"Advanced Scientific Visualization Laboratory, San Diego Supercomputer Center, San Diego, CA, USA",facility
