Year,DOI,Title,Number of Authors,Author Position,Author Name,OpenAlex Author ID,Affiliation Name,Affiliation Country Code
2006,10.1109/TVCG.2006.175,Scalable Data Servers for Large Multivariate Volume Visualization,4.0,2.0,Jian Huang,https://openalex.org/A2537308940,university of tennessee usa,US
2006,10.1109/TVCG.2006.175,Scalable Data Servers for Large Multivariate Volume Visualization,4.0,3.0,Jinzhu Gao,https://openalex.org/A2141995701,university of tennessee usa,US
2006,10.1109/TVCG.2006.175,Scalable Data Servers for Large Multivariate Volume Visualization,4.0,4.0,Colin Mollenhour,https://openalex.org/A2322873123,oak ridge national laboratory usa,US
2007,10.1109/VAST.2007.4389003,Analyzing Large-Scale News Video Databases to Support Knowledge Visualization and Intuitive Retrieval,5.0,1.0,Hangzai Luo,https://openalex.org/A2110271688,software engineering institute east china jiao tong university shanghai china,CN
2007,10.1109/VAST.2007.4389003,Analyzing Large-Scale News Video Databases to Support Knowledge Visualization and Intuitive Retrieval,5.0,2.0,Jianping Fan,https://openalex.org/A2103155697,department of computer science unc charlotte charlotte nc usa,US
2007,10.1109/VAST.2007.4389003,Analyzing Large-Scale News Video Databases to Support Knowledge Visualization and Intuitive Retrieval,5.0,3.0,Jing Yang,https://openalex.org/A2118406245,department of computer science unc charlotte charlotte nc usa,US
2007,10.1109/VAST.2007.4389003,Analyzing Large-Scale News Video Databases to Support Knowledge Visualization and Intuitive Retrieval,5.0,4.0,William Ribarsky,https://openalex.org/A1992120996,department of computer science unc charlotte charlotte nc usa,US
2007,10.1109/VAST.2007.4389003,Analyzing Large-Scale News Video Databases to Support Knowledge Visualization and Intuitive Retrieval,5.0,5.0,Shin'ichi Satoh,https://openalex.org/A2146842387,national institute of information tokyo japan,JP
2008,10.1109/VAST.2008.4677368,Multivariate visual explanation for high dimensional datasets,5.0,1.0,Scott Barlowe,https://openalex.org/A1221686930,department of computer science university of north carolina charlotte usa,US
2008,10.1109/VAST.2008.4677368,Multivariate visual explanation for high dimensional datasets,5.0,2.0,Tianyi Zhang,https://openalex.org/A2561229863,department of computer science university of north carolina charlotte usa,US
2008,10.1109/VAST.2008.4677368,Multivariate visual explanation for high dimensional datasets,5.0,3.0,Yujie Liu,https://openalex.org/A2261479457,department of computer science university of north carolina charlotte usa,US
2008,10.1109/VAST.2008.4677368,Multivariate visual explanation for high dimensional datasets,5.0,4.0,Jing Yang,https://openalex.org/A2118406245,department of computer science university of north carolina charlotte usa,US
2008,10.1109/VAST.2008.4677368,Multivariate visual explanation for high dimensional datasets,5.0,5.0,Donald Jacobs,https://openalex.org/A2127196557,department of physics and optical science university of north carolina charlotte usa,US
2008,10.1109/TVCG.2008.168,Text Scaffolds for Effective Surface Labeling,2.0,1.0,Gregory Cipriano,https://openalex.org/A2168840997,department of computer sciences university of wisconsin madison usa,US
2008,10.1109/TVCG.2008.168,Text Scaffolds for Effective Surface Labeling,2.0,2.0,Michael Gleicher,https://openalex.org/A743507883,department of computer sciences university of wisconsin madison usa,US
2010,10.1109/VAST.2010.5652910,NetClinic: Interactive visualization to enhance automated fault diagnosis in enterprise networks,4.0,1.0,Zhicheng Liu,https://openalex.org/A2110342502,georgia institute of technology microsoft research limited usa,US
2010,10.1109/VAST.2010.5652910,NetClinic: Interactive visualization to enhance automated fault diagnosis in enterprise networks,4.0,2.0,Bongshin Lee,https://openalex.org/A2140022242,microsoft research limited usa,US
2010,10.1109/VAST.2010.5652910,NetClinic: Interactive visualization to enhance automated fault diagnosis in enterprise networks,4.0,3.0,Srikanth Kandula,https://openalex.org/A2089120598,microsoft research limited usa,US
2010,10.1109/VAST.2010.5652910,NetClinic: Interactive visualization to enhance automated fault diagnosis in enterprise networks,4.0,4.0,Ratul Mahajan,https://openalex.org/A2119684617,microsoft research limited usa,US
2010,10.1109/TVCG.2010.145,Direct Interval Volume Visualization,3.0,1.0,Marco Ament,https://openalex.org/A2129140383,visus visualization research center universit t stuttgart stuttgart germany,DE
2010,10.1109/TVCG.2010.145,Direct Interval Volume Visualization,3.0,2.0,Daniel Weiskopf,https://openalex.org/A2025685111,visus visualization research center universit t stuttgart stuttgart germany,DE
2010,10.1109/TVCG.2010.145,Direct Interval Volume Visualization,3.0,3.0,Hamish Carr,https://openalex.org/A2698075467,school of computing university of leeds leeds uk,GB
2010,10.1109/TVCG.2010.182,On the Fractal Dimension of Isosurfaces,2.0,1.0,Marc Khoury,https://openalex.org/A2117091353,computer and information science department ohio state uinversity usa,US
2010,10.1109/TVCG.2010.182,On the Fractal Dimension of Isosurfaces,2.0,2.0,Rephael Wenger,https://openalex.org/A2097733186,computer and information science department ohio state uinversity usa,US
2011,10.1109/VAST.2011.6102463,A two-stage framework for designing visual analytics system in organizational environments,5.0,1.0,Xiaoyu Wang,https://openalex.org/A3210620046,unc charlotte usa,US
2011,10.1109/VAST.2011.6102463,A two-stage framework for designing visual analytics system in organizational environments,5.0,2.0,Wenwen Dou,https://openalex.org/A2157271971,unc charlotte usa,US
2011,10.1109/VAST.2011.6102463,A two-stage framework for designing visual analytics system in organizational environments,5.0,3.0,Thomas Butkiewicz,https://openalex.org/A2805965632,university of new hampshire uk,US
2011,10.1109/VAST.2011.6102463,A two-stage framework for designing visual analytics system in organizational environments,5.0,4.0,Eric A. Bier,https://openalex.org/A1991760033,palo alto research center incorporated usa,US
2011,10.1109/VAST.2011.6102463,A two-stage framework for designing visual analytics system in organizational environments,5.0,5.0,William Ribarsky,https://openalex.org/A1992120996,unc charlotte usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,1.0,Darrel Palke,https://openalex.org/A2303781955,sci university of utah usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,2.0,Zhongzang Lin,https://openalex.org/A2100206433,oregon state university usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,3.0,Guoning Chen,https://openalex.org/A2104469161,oregon state university usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,4.0,Harry Yeh,https://openalex.org/A2296695175,oregon state university usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,5.0,Paul Vincent,https://openalex.org/A2514308261,oregon state university usa,US
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,6.0,Robert Laramee,https://openalex.org/A720721530,swansea university uk,GB
2011,10.1109/TVCG.2011.170,Asymmetric Tensor field Visualization for Surfaces,7.0,7.0,Eugene Zhang,https://openalex.org/A2134310558,oregon state university usa,US
2012,10.1109/TVCG.2012.207,Comparing Clusterings Using Bertin's Idea,3.0,1.0,Alexander Pilhöfer,https://openalex.org/A2007099539,university of augsburg germany,DE
2012,10.1109/TVCG.2012.207,Comparing Clusterings Using Bertin's Idea,3.0,2.0,Alexander Gribov,https://openalex.org/A3205727295,university of augsburg germany,DE
2012,10.1109/TVCG.2012.207,Comparing Clusterings Using Bertin's Idea,3.0,3.0,Antony Unwin,https://openalex.org/A3205355209,university of augsburg germany,DE
2012,10.1109/TVCG.2012.228,Generalized Topological Simplification of Scalar fields on Surfaces,2.0,1.0,Julien Tierny,https://openalex.org/A1907546594,cnrs telecom paris tech france,FR
2012,10.1109/TVCG.2012.228,Generalized Topological Simplification of Scalar fields on Surfaces,2.0,2.0,Valerio Pascucci,https://openalex.org/A2296065211,pacific northwest national laboratory usa,US
2012,10.1109/TVCG.2012.284,Visualization of Temporal Similarity in field Data,3.0,1.0,Steffen Frey,https://openalex.org/A2114998919,visualization research center visus university of stuttgart germany,DE
2012,10.1109/TVCG.2012.284,Visualization of Temporal Similarity in field Data,3.0,2.0,Filip Sadlo,https://openalex.org/A1993881951,visualization research center visus university of stuttgart germany,DE
2012,10.1109/TVCG.2012.284,Visualization of Temporal Similarity in field Data,3.0,3.0,Thomas Ertl,https://openalex.org/A2083449707,visualization research center visus university of stuttgart germany,DE
2012,10.1109/VAST.2012.6400560,The Deshredder: A visual analytic approach to reconstructing shredded documents,3.0,1.0,Patrick Butler,https://openalex.org/A2293049679,department of computer science and discovery analytics center virginia tech blacksburg va,US
2012,10.1109/VAST.2012.6400560,The Deshredder: A visual analytic approach to reconstructing shredded documents,3.0,2.0,Prithwish Chakraborty,https://openalex.org/A2121182072,department of computer science and discovery analytics center virginia tech blacksburg va,US
2012,10.1109/VAST.2012.6400560,The Deshredder: A visual analytic approach to reconstructing shredded documents,3.0,3.0,Naren Ramakrishan,https://openalex.org/A2224357681,department of computer science and discovery analytics center virginia tech blacksburg va,US
2013,10.1109/TVCG.2013.170,"Interactive Visualizations on Large and Small Displays: The Interrelation of Display Size, Information Space, and Scale",2.0,1.0,Mikkel R. Jakobsen,https://openalex.org/A2149527860,university of copenhagen denmark,DK
2013,10.1109/TVCG.2013.170,"Interactive Visualizations on Large and Small Displays: The Interrelation of Display Size, Information Space, and Scale",2.0,2.0,Kasper Hornbæk,https://openalex.org/A162880119,university of copenhagen denmark,DK
2013,10.1109/TVCG.2013.131,An Exploration Framework to Identify and Track Movement of Cloud Systems,3.0,1.0,Harish Doraiswamy,https://openalex.org/A1258037689,department of computer science and engineering at polytechnic institute new york university usa,US
2013,10.1109/TVCG.2013.131,An Exploration Framework to Identify and Track Movement of Cloud Systems,3.0,2.0,Vijay Natarajan,https://openalex.org/A2136969582,department of computer science and automation and supercomputer education and research centre indian institute of science bangalore india,IN
2013,10.1109/TVCG.2013.131,An Exploration Framework to Identify and Track Movement of Cloud Systems,3.0,3.0,Ravi S. Nanjundiah,https://openalex.org/A271610405,centre for atmospheric and oceanic sciences divecha centre for climate change indian institute of science india,IN
2013,10.1109/TVCG.2013.169,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,4.0,1.0,Jan Kretschmer,https://openalex.org/A2341749548,computer science department fau erlangen and siemens healthcare computed tomography,DE
2013,10.1109/TVCG.2013.169,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,4.0,2.0,Christian Godenschwager,https://openalex.org/A1133580134,computer science department fau erlangen and siemens healthcare computed tomography,DE
2013,10.1109/TVCG.2013.169,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,4.0,3.0,Bernhard Preim,https://openalex.org/A332475898,department of simulation and graphics otto von guericke university magdeburg magdeburg germany,DE
2013,10.1109/TVCG.2013.169,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,4.0,4.0,Marc Stamminger,https://openalex.org/A3206538871,department of computer graphics fau erlangen germany,DE
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,1.0,Philip A. Legg,https://openalex.org/A2147860020,swansea university swansea west glamorgan gb,GB
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,2.0,David H.S. Chung,https://openalex.org/A2141409835,department of computer science swansea university uk,GB
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,3.0,Matthew L. Parry,https://openalex.org/A1982778201,department of computer science swansea university uk,GB
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,4.0,Rhodri Bown,https://openalex.org/A2004839691,department of computer science swansea university uk,GB
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,5.0,Mark W. Jones,https://openalex.org/A2141517490,analysis team welsh rugby union uk,US
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,6.0,Iwan W. Griffiths,https://openalex.org/A2121010347,department of engineering swansea university uk,GB
2013,10.1109/TVCG.2013.207,Transformation of an Uncertain Video Search Pipeline to a Sketch-Based Visual Analytics Loop,7.0,7.0,Min Chen,https://openalex.org/A3202511646,e research centre university of oxford uk,GB
2014,10.1109/TVCG.2014.2346454,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,5.0,1.0,Jaemin Jo,https://openalex.org/A2142945373,seoul national university,KR
2014,10.1109/TVCG.2014.2346454,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,5.0,2.0,Jaeseok Huh,https://openalex.org/A2980795733,seoul national university,KR
2014,10.1109/TVCG.2014.2346454,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,5.0,3.0,Jonghun Park,https://openalex.org/A2163513841,seoul national university,KR
2014,10.1109/TVCG.2014.2346454,LiveGantt: Interactively Visualizing a Large Manufacturing Schedule,5.0,4.0,Bohyoung Kim,https://openalex.org/A2155481721,seoul national university bundang hospital,KR
